"GEOID","FULL_NAME","tract","county","state","variable.x","Hispanic","moe.x","variable.y","White","moe.y","variable","Total","moe","Hispanic_Percent","White_Percent","category","Neighborhood_type","indicator_other"
06029000506,"Census Tract 5.06; Kern County; California","Census Tract 5.06","Kern"," California","B03002_012",789,284,"B03002_003",1778,709,"B03002_001",2901,695,27.1975180972079,61.2892106170286,"core","Other",NA
06029000507,"Census Tract 5.07; Kern County; California","Census Tract 5.07","Kern"," California","B03002_012",1446,495,"B03002_003",1966,511,"B03002_001",3843,629,37.6268540202966,51.1579495186053,"core","Other",NA
06029000508,"Census Tract 5.08; Kern County; California","Census Tract 5.08","Kern"," California","B03002_012",253,193,"B03002_003",1303,250,"B03002_001",1643,217,15.3986609860012,79.3061472915399,"core","70+ NL White",NA
06029000509,"Census Tract 5.09; Kern County; California","Census Tract 5.09","Kern"," California","B03002_012",718,340,"B03002_003",1593,400,"B03002_001",2498,376,28.7429943955164,63.7710168134508,"core","Other",NA
06029000510,"Census Tract 5.10; Kern County; California","Census Tract 5.10","Kern"," California","B03002_012",1335,429,"B03002_003",2812,727,"B03002_001",4757,833,28.0639058229977,59.112886272861,"core","Other",NA
06029000601,"Census Tract 6.01; Kern County; California","Census Tract 6.01","Kern"," California","B03002_012",895,439,"B03002_003",728,192,"B03002_001",2025,457,44.1975308641975,35.9506172839506,"core","Other",NA
06029000602,"Census Tract 6.02; Kern County; California","Census Tract 6.02","Kern"," California","B03002_012",1771,905,"B03002_003",409,238,"B03002_001",2888,827,61.3227146814404,14.1620498614958,"core","Other",NA
06029000603,"Census Tract 6.03; Kern County; California","Census Tract 6.03","Kern"," California","B03002_012",1413,580,"B03002_003",573,597,"B03002_001",2272,831,62.1919014084507,25.2200704225352,"core","Other",NA
06029000701,"Census Tract 7.01; Kern County; California","Census Tract 7.01","Kern"," California","B03002_012",1854,349,"B03002_003",855,189,"B03002_001",2962,392,62.592842673869,28.8656313301823,"core","Other",NA
06029000702,"Census Tract 7.02; Kern County; California","Census Tract 7.02","Kern"," California","B03002_012",1028,340,"B03002_003",1565,331,"B03002_001",2710,444,37.9335793357934,57.7490774907749,"core","Other",NA
06029000800,"Census Tract 8; Kern County; California","Census Tract 8","Kern"," California","B03002_012",3707,807,"B03002_003",1382,655,"B03002_001",5353,849,69.2508873528862,25.8172987110032,"core","Other",NA
06029000902,"Census Tract 9.02; Kern County; California","Census Tract 9.02","Kern"," California","B03002_012",1874,456,"B03002_003",989,277,"B03002_001",3034,463,61.766644693474,32.5972313777192,"core","Other",NA
06029000903,"Census Tract 9.03; Kern County; California","Census Tract 9.03","Kern"," California","B03002_012",3084,610,"B03002_003",1144,311,"B03002_001",4466,641,69.0550828481863,25.615763546798,"core","Other",NA
06029000904,"Census Tract 9.04; Kern County; California","Census Tract 9.04","Kern"," California","B03002_012",2507,527,"B03002_003",993,254,"B03002_001",3836,523,65.3545359749739,25.8863399374348,"core","Other",NA
06029000905,"Census Tract 9.05; Kern County; California","Census Tract 9.05","Kern"," California","B03002_012",1824,230,"B03002_003",808,624,"B03002_001",2784,659,65.5172413793103,29.0229885057471,"core","Other",NA
06029000906,"Census Tract 9.06; Kern County; California","Census Tract 9.06","Kern"," California","B03002_012",3021,740,"B03002_003",796,222,"B03002_001",4089,752,73.8811445341159,19.4668623135241,"core","70+ Latino",NA
06029000907,"Census Tract 9.07; Kern County; California","Census Tract 9.07","Kern"," California","B03002_012",1594,251,"B03002_003",457,142,"B03002_001",2256,239,70.6560283687943,20.2570921985816,"core","70+ Latino",NA
06029000908,"Census Tract 9.08; Kern County; California","Census Tract 9.08","Kern"," California","B03002_012",2597,425,"B03002_003",1579,419,"B03002_001",4647,460,55.8855175381967,33.9789111254573,"core","Other",NA
06029000909,"Census Tract 9.09; Kern County; California","Census Tract 9.09","Kern"," California","B03002_012",906,257,"B03002_003",1484,280,"B03002_001",2607,383,34.7525891829689,56.9236670502493,"core","Other",NA
06029000911,"Census Tract 9.11; Kern County; California","Census Tract 9.11","Kern"," California","B03002_012",1852,614,"B03002_003",148,130,"B03002_001",2487,559,74.4672295938882,5.95094491355046,"core","70+ Latino",NA
06029000912,"Census Tract 9.12; Kern County; California","Census Tract 9.12","Kern"," California","B03002_012",2583,2135,"B03002_003",1299,547,"B03002_001",3917,2177,65.9433239724279,33.163135052336,"core","Other",NA
06029000913,"Census Tract 9.13; Kern County; California","Census Tract 9.13","Kern"," California","B03002_012",2136,624,"B03002_003",1069,400,"B03002_001",3768,626,56.687898089172,28.3704883227176,"core","Other",NA
06029000914,"Census Tract 9.14; Kern County; California","Census Tract 9.14","Kern"," California","B03002_012",1959,449,"B03002_003",1190,399,"B03002_001",4181,1089,46.8548194211911,28.4620904089931,"core","Other",NA
06029001001,"Census Tract 10.01; Kern County; California","Census Tract 10.01","Kern"," California","B03002_012",3136,916,"B03002_003",1585,617,"B03002_001",4876,1011,64.3150123051682,32.5061525840853,"core","Other",NA
06029001002,"Census Tract 10.02; Kern County; California","Census Tract 10.02","Kern"," California","B03002_012",2289,709,"B03002_003",621,411,"B03002_001",3418,780,66.9689877121124,18.1685196021065,"core","Other",NA
06029001003,"Census Tract 10.03; Kern County; California","Census Tract 10.03","Kern"," California","B03002_012",2876,490,"B03002_003",319,240,"B03002_001",3338,457,86.1593768723787,9.55662073097663,"core","70+ Latino",NA
06029001101,"Census Tract 11.01; Kern County; California","Census Tract 11.01","Kern"," California","B03002_012",5863,1511,"B03002_003",502,282,"B03002_001",6718,1443,87.2729979160464,7.47246204227449,"core","70+ Latino",NA
06029001104,"Census Tract 11.04; Kern County; California","Census Tract 11.04","Kern"," California","B03002_012",2164,387,"B03002_003",356,122,"B03002_001",2562,422,84.4652615144418,13.8953942232631,"core","70+ Latino",NA
06029001105,"Census Tract 11.05; Kern County; California","Census Tract 11.05","Kern"," California","B03002_012",3325,835,"B03002_003",156,106,"B03002_001",3644,826,91.2458836443469,4.28100987925357,"core","70+ Latino",NA
06029001106,"Census Tract 11.06; Kern County; California","Census Tract 11.06","Kern"," California","B03002_012",2563,506,"B03002_003",70,77,"B03002_001",2722,457,94.1587068332109,2.57163850110213,"core","70+ Latino",NA
06029001107,"Census Tract 11.07; Kern County; California","Census Tract 11.07","Kern"," California","B03002_012",2291,617,"B03002_003",195,131,"B03002_001",2702,591,84.7890451517394,7.21687638786084,"core","70+ Latino",NA
06029001201,"Census Tract 12.01; Kern County; California","Census Tract 12.01","Kern"," California","B03002_012",2660,434,"B03002_003",144,89,"B03002_001",2878,493,92.4252953439889,5.00347463516331,"core","70+ Latino",NA
06029001202,"Census Tract 12.02; Kern County; California","Census Tract 12.02","Kern"," California","B03002_012",4425,691,"B03002_003",1119,868,"B03002_001",6420,1022,68.9252336448598,17.4299065420561,"core","Other",NA
06029001301,"Census Tract 13.01; Kern County; California","Census Tract 13.01","Kern"," California","B03002_012",4580,1156,"B03002_003",127,115,"B03002_001",4802,1136,95.3769262807164,2.64473136193253,"core","70+ Latino",NA
06029001302,"Census Tract 13.02; Kern County; California","Census Tract 13.02","Kern"," California","B03002_012",1505,355,"B03002_003",370,146,"B03002_001",2317,368,64.9546827794562,15.9689253344842,"core","Other",NA
06029001401,"Census Tract 14.01; Kern County; California","Census Tract 14.01","Kern"," California","B03002_012",3260,1261,"B03002_003",384,190,"B03002_001",4253,1262,76.6517752174935,9.02892076181519,"core","70+ Latino",NA
06029001402,"Census Tract 14.02; Kern County; California","Census Tract 14.02","Kern"," California","B03002_012",2055,905,"B03002_003",195,104,"B03002_001",2729,766,75.302308537926,7.1454745327959,"core","70+ Latino",NA
06029001500,"Census Tract 15; Kern County; California","Census Tract 15","Kern"," California","B03002_012",2092,522,"B03002_003",236,140,"B03002_001",2819,527,74.210713018801,8.37176303653778,"core","70+ Latino",NA
06029001600,"Census Tract 16; Kern County; California","Census Tract 16","Kern"," California","B03002_012",1279,365,"B03002_003",579,353,"B03002_001",2278,478,56.1457418788411,25.4170324846356,"core","Other",NA
06029001700,"Census Tract 17; Kern County; California","Census Tract 17","Kern"," California","B03002_012",949,182,"B03002_003",2834,690,"B03002_001",4214,735,22.5201708590413,67.2520170859041,"core","Other",NA
06029001801,"Census Tract 18.01; Kern County; California","Census Tract 18.01","Kern"," California","B03002_012",3303,962,"B03002_003",1649,320,"B03002_001",5752,936,57.423504867872,28.6682892906815,"core","Other",NA
06029001803,"Census Tract 18.03; Kern County; California","Census Tract 18.03","Kern"," California","B03002_012",1143,482,"B03002_003",1569,551,"B03002_001",2913,425,39.2378990731205,53.8619979402678,"core","Other",NA
06029001804,"Census Tract 18.04; Kern County; California","Census Tract 18.04","Kern"," California","B03002_012",1277,439,"B03002_003",1594,472,"B03002_001",3490,678,36.5902578796562,45.6733524355301,"core","Other",NA
06029001901,"Census Tract 19.01; Kern County; California","Census Tract 19.01","Kern"," California","B03002_012",1895,650,"B03002_003",1510,372,"B03002_001",3860,621,49.0932642487047,39.119170984456,"core","Other",NA
06029001902,"Census Tract 19.02; Kern County; California","Census Tract 19.02","Kern"," California","B03002_012",2738,609,"B03002_003",987,251,"B03002_001",4383,653,62.4686287930641,22.5188227241615,"core","Other",NA
06029002001,"Census Tract 20.01; Kern County; California","Census Tract 20.01","Kern"," California","B03002_012",2751,1439,"B03002_003",262,319,"B03002_001",3707,1389,74.2109522524953,7.06770973833288,"core","70+ Latino",NA
06029002002,"Census Tract 20.02; Kern County; California","Census Tract 20.02","Kern"," California","B03002_012",2975,758,"B03002_003",306,216,"B03002_001",4599,733,64.6879756468798,6.65362035225049,"core","Other",NA
06029002100,"Census Tract 21; Kern County; California","Census Tract 21","Kern"," California","B03002_012",2814,552,"B03002_003",337,268,"B03002_001",3390,608,83.0088495575221,9.94100294985251,"core","70+ Latino",NA
06029002201,"Census Tract 22.01; Kern County; California","Census Tract 22.01","Kern"," California","B03002_012",2344,476,"B03002_003",289,359,"B03002_001",2765,602,84.7739602169982,10.4520795660036,"core","70+ Latino",NA
06029002202,"Census Tract 22.02; Kern County; California","Census Tract 22.02","Kern"," California","B03002_012",2788,630,"B03002_003",251,147,"B03002_001",3659,587,76.1956818802952,6.85979775895053,"core","70+ Latino",NA
06029002302,"Census Tract 23.02; Kern County; California","Census Tract 23.02","Kern"," California","B03002_012",3719,764,"B03002_003",292,285,"B03002_001",4047,822,91.8952310353348,7.21522115147022,"core","70+ Latino",NA
06029002303,"Census Tract 23.03; Kern County; California","Census Tract 23.03","Kern"," California","B03002_012",3311,594,"B03002_003",232,251,"B03002_001",3610,717,91.7174515235457,6.42659279778393,"core","70+ Latino",NA
06029002304,"Census Tract 23.04; Kern County; California","Census Tract 23.04","Kern"," California","B03002_012",3481,1274,"B03002_003",0,13,"B03002_001",3840,1300,90.6510416666667,0,"core","70+ Latino",NA
06029002305,"Census Tract 23.05; Kern County; California","Census Tract 23.05","Kern"," California","B03002_012",2405,241,"B03002_003",96,192,"B03002_001",2679,340,89.772303098171,3.58342665173572,"core","70+ Latino",NA
06029002401,"Census Tract 24.01; Kern County; California","Census Tract 24.01","Kern"," California","B03002_012",1106,244,"B03002_003",556,270,"B03002_001",1692,182,65.3664302600473,32.8605200945626,"core","Other",NA
06029002402,"Census Tract 24.02; Kern County; California","Census Tract 24.02","Kern"," California","B03002_012",3660,1522,"B03002_003",665,534,"B03002_001",4922,1467,74.3600162535555,13.5107679804957,"core","70+ Latino",NA
06029002403,"Census Tract 24.03; Kern County; California","Census Tract 24.03","Kern"," California","B03002_012",1606,385,"B03002_003",347,223,"B03002_001",2396,381,67.0283806343906,14.4824707846411,"core","Other",NA
06029002501,"Census Tract 25.01; Kern County; California","Census Tract 25.01","Kern"," California","B03002_012",3470,704,"B03002_003",128,81,"B03002_001",4429,747,78.3472567170919,2.89004289907428,"core","70+ Latino",NA
06029002502,"Census Tract 25.02; Kern County; California","Census Tract 25.02","Kern"," California","B03002_012",1899,621,"B03002_003",111,145,"B03002_001",2167,635,87.6326718966313,5.12228887863406,"core","70+ Latino",NA
06029002503,"Census Tract 25.03; Kern County; California","Census Tract 25.03","Kern"," California","B03002_012",3451,925,"B03002_003",0,13,"B03002_001",3711,913,92.993802209647,0,"core","70+ Latino",NA
06029002600,"Census Tract 26; Kern County; California","Census Tract 26","Kern"," California","B03002_012",2237,342,"B03002_003",372,189,"B03002_001",3429,465,65.2376786235054,10.8486439195101,"core","Other",NA
06029002701,"Census Tract 27.01; Kern County; California","Census Tract 27.01","Kern"," California","B03002_012",2244,696,"B03002_003",379,181,"B03002_001",2968,658,75.6064690026954,12.7695417789757,"core","70+ Latino",NA
06029002702,"Census Tract 27.02; Kern County; California","Census Tract 27.02","Kern"," California","B03002_012",2360,412,"B03002_003",622,403,"B03002_001",3357,454,70.3008638665475,18.5284480190646,"core","70+ Latino",NA
06029002804,"Census Tract 28.04; Kern County; California","Census Tract 28.04","Kern"," California","B03002_012",359,207,"B03002_003",1600,232,"B03002_001",2080,266,17.2596153846154,76.9230769230769,"core","70+ NL White",NA
06029002806,"Census Tract 28.06; Kern County; California","Census Tract 28.06","Kern"," California","B03002_012",697,225,"B03002_003",866,194,"B03002_001",2403,348,29.0054099042863,36.0382854764877,"core","Other",NA
06029002807,"Census Tract 28.07; Kern County; California","Census Tract 28.07","Kern"," California","B03002_012",1206,444,"B03002_003",2495,376,"B03002_001",3972,534,30.3625377643505,62.8147029204431,"core","Other",NA
06029002811,"Census Tract 28.11; Kern County; California","Census Tract 28.11","Kern"," California","B03002_012",341,213,"B03002_003",2026,367,"B03002_001",3524,360,9.67650397275823,57.4914869466515,"core","Other",NA
06029002813,"Census Tract 28.13; Kern County; California","Census Tract 28.13","Kern"," California","B03002_012",2294,531,"B03002_003",911,222,"B03002_001",4267,449,53.7614248886806,21.3498945394891,"core","Other",NA
06029002814,"Census Tract 28.14; Kern County; California","Census Tract 28.14","Kern"," California","B03002_012",2123,611,"B03002_003",1067,307,"B03002_001",4032,600,52.6537698412698,26.4632936507937,"core","Other",NA
